0.00048490726148625596, -0.7566371681415929
0.047494934450929116, -0.7345132743362832
0.0946435065722252, -0.6415929203539823
0.13407685780094558, -0.49115044247787587
0.16568242037995945, -0.3407079646017699
0.1992535891796408, -0.18584070796460161
0.23479036419998967, -0.0265486725663715
0.2743016469528774, 0.16371681415929218
0.31773548308885924, 0.3584070796460177
0.3650139410837676, 0.5176991150442478
0.42599102921566245, 0.6769911504424779
0.4750532532081809, 0.7477876106194692
0.5337703271392202, 0.752212389380531
0.5923488561384063, 0.6858407079646018
0.6371508234764386, 0.5796460176991151
0.6838144883362485, 0.4247787610619469
0.7070554006546247, 0.3008849557522124
0.7420206778310791, 0.16814159292035402
0.767157923904196, 0.013274336283185972
0.8079161110437626, -0.15929203539823011
0.8602687771677952, -0.4070796460176991
0.8971650243319537, -0.5530973451327434
0.9477512425748574, -0.7035398230088497
1.0161491436191397, -0.7522123893805308
1.0867810816895553, -0.6592920353982301
1.1321025925220374, -0.5
1.1735361862043887, -0.32743362831858414
1.2150044161197027, -0.13716814159292046
1.2387475538160468, -0.004424778761061843
1.2723100635574873, 0.14601769911504436
1.3078208614031137, 0.2920353982300886
1.3334689919124396, 0.3982300884955753
1.3729110021994004, 0.5530973451327434
1.4201028696119011, 0.6681415929203541
1.4809240946954607, 0.7477876106194692
1.545503351055539, 0.7477876106194692
1.5923315380219245, 0.6769911504424779
1.6526938330187209, 0.5221238938053098
1.689633375474083, 0.3982300884955753
1.7167968411755536, 0.27876106194690264
1.749805171189581, 0.14601769911504436
1.7730374244497167, 0.017699115044247815
1.7943473667803889, -0.09292035398230092
1.8234158252948407, -0.23893805309734506
1.8622343833884627, -0.402654867256637
1.8932511300071004, -0.5530973451327434
1.930216649637185, -0.663716814159292
1.9672427826749557, -0.7433628318584071
1.9985106419825782, -0.7654867256637168
